tanggal,code,hrg
2024-01-21,batukota,11500
2024-01-21,blitarkota,16000
2024-01-21,madiunkota,14000
2024-01-21,mojokertokota,13500
2024-01-21,pasuruankota,10500
2024-01-21,probolinggokota,0
2024-01-22,surabayakota,15000
2024-01-22,malangkota,0
2024-01-22,kedirikota,18000
2024-01-22,jemberkab,0
2024-01-22,bangkalankab,0
2024-01-22,banyuwangikab,12200
2024-01-22,blitarkab,13000
2024-01-22,bojonegorokab,13500
2024-01-22,bondowosokab,0
2024-01-22,gresikkab,11500
2024-01-22,jombangkab,12833
2024-01-22,kedirikab,15000
2024-01-22,lamongankab,13625
2024-01-22,lumajangkab,14500
2024-01-22,madiunkab,15000
2024-01-22,magetankab,15300
2024-01-22,malangkab,15200
2024-01-22,mojokertokab,14162
2024-01-22,nganjukkab,13333
2024-01-22,ngawikab,15000
2024-01-22,pacitankab,15333
2024-01-22,pamekasankab,12900
2024-01-22,pasuruankab,12333
2024-01-22,ponorogokab,15000
2024-01-22,probolinggokab,15000
2024-01-22,sampangkab,0
2024-01-22,sidoarjokab,0
2024-01-22,situbondokab,12166
2024-01-22,sumenepkab,0
2024-01-22,trenggalekkab,11750
2024-01-22,tubankab,0
2024-01-22,tulungagungkab,11400
2024-01-22,batukota,11500
2024-01-22,blitarkota,16000
2024-01-22,madiunkota,14000
2024-01-22,mojokertokota,13500
2024-01-22,pasuruankota,10500
2024-01-22,probolinggokota,0
2024-01-23,surabayakota,15000
2024-01-23,malangkota,0
2024-01-23,kedirikota,18000
2024-01-23,jemberkab,0
2024-01-23,bangkalankab,0
2024-01-23,banyuwangikab,12200
2024-01-23,blitarkab,13000
2024-01-23,bojonegorokab,13500
2024-01-23,bondowosokab,0
2024-01-23,gresikkab,11500
2024-01-23,jombangkab,12833
2024-01-23,kedirikab,15000
2024-01-23,lamongankab,13625
2024-01-23,lumajangkab,14500
2024-01-23,madiunkab,15000
2024-01-23,magetankab,15300
2024-01-23,malangkab,15000
2024-01-23,mojokertokab,14162
2024-01-23,nganjukkab,13333
2024-01-23,ngawikab,15000
2024-01-23,pacitankab,15333
2024-01-23,pamekasankab,12900
